snapshot_date,snapshot_month,updated_at,brand,inventoryGroup,sourceStore,locationName,locationId,productId,variantId,inventoryItemId,sku,variantTitle,price,shopifyUnitCost,productName,productType,vendor,productStatus,productTags,quantity,shopifySalesByMonth
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752948486374,gid://shopify/InventoryItem/48836282155238,KIT-7SC080-69S-P,"P - Purple / 69"" w/small neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",9,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752947241190,gid://shopify/InventoryItem/48836280910054,KIT-7SC080-72M-121,"121 - deluxe black / 72"" w/medium neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752947568870,gid://shopify/InventoryItem/48836281237734,KIT-7SC080-72M-2021,"2021 - atlantis / 72"" w/medium neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752947896550,gid://shopify/InventoryItem/48836281565414,KIT-7SC080-72M-A,"A - Hunter / 72"" w/medium neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752948224230,gid://shopify/InventoryItem/48836281893094,KIT-7SC080-72M-B,"B - Navy / 72"" w/medium neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752949207270,gid://shopify/InventoryItem/48836282876134,KIT-7SC080-72M-F,"F - Black / 72"" w/medium neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",1,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752948879590,gid://shopify/InventoryItem/48836282548454,KIT-7SC080-72M-H,"H - Harbor / 72"" w/medium neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752948551910,gid://shopify/InventoryItem/48836282220774,KIT-7SC080-72M-P,"P - Purple / 72"" w/medium neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752947208422,gid://shopify/InventoryItem/48836280877286,KIT-7SC080-72S-121,"121 - deluxe black / 72"" w/small neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752947536102,gid://shopify/InventoryItem/48836281204966,KIT-7SC080-72S-2021,"2021 - atlantis / 72"" w/small neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752947863782,gid://shopify/InventoryItem/48836281532646,KIT-7SC080-72S-A,"A - Hunter / 72"" w/small neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752948191462,gid://shopify/InventoryItem/48836281860326,KIT-7SC080-72S-B,"B - Navy / 72"" w/small neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752949174502,gid://shopify/InventoryItem/48836282843366,KIT-7SC080-72S-F,"F - Black / 72"" w/small neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752948846822,gid://shopify/InventoryItem/48836282515686,KIT-7SC080-72S-H,"H - Harbor / 72"" w/small neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752948519142,gid://shopify/InventoryItem/48836282188006,KIT-7SC080-72S-P,"P - Purple / 72"" w/small neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",1,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752947273958,gid://shopify/InventoryItem/48836280942822,KIT-7SC080-75M-121,"121 - deluxe black / 75"" w/medium neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752947601638,gid://shopify/InventoryItem/48836281270502,KIT-7SC080-75M-2021,"2021 - atlantis / 75"" w/medium neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752947929318,gid://shopify/InventoryItem/48836281598182,KIT-7SC080-75M-A,"A - Hunter / 75"" w/medium neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752948256998,gid://shopify/InventoryItem/48836281925862,KIT-7SC080-75M-B,"B - Navy / 75"" w/medium neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752949240038,gid://shopify/InventoryItem/48836282908902,KIT-7SC080-75M-F,"F - Black / 75"" w/medium neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",1,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752948912358,gid://shopify/InventoryItem/48836282581222,KIT-7SC080-75M-H,"H - Harbor / 75"" w/medium neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752948584678,gid://shopify/InventoryItem/48836282253542,KIT-7SC080-75M-P,"P - Purple / 75"" w/medium neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752947339494,gid://shopify/InventoryItem/48836281008358,KIT-7SC080-78L-121,"121 - deluxe black / 78"" w/large neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752947667174,gid://shopify/InventoryItem/48836281336038,KIT-7SC080-78L-2021,"2021 - atlantis / 78"" w/large neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752947994854,gid://shopify/InventoryItem/48836281663718,KIT-7SC080-78L-A,"A - Hunter / 78"" w/large neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752948322534,gid://shopify/InventoryItem/48836281991398,KIT-7SC080-78L-B,"B - Navy / 78"" w/large neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752949305574,gid://shopify/InventoryItem/48836282974438,KIT-7SC080-78L-F,"F - Black / 78"" w/large neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752948977894,gid://shopify/InventoryItem/48836282646758,KIT-7SC080-78L-H,"H - Harbor / 78"" w/large neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752948650214,gid://shopify/InventoryItem/48836282319078,KIT-7SC080-78L-P,"P - Purple / 78"" w/large neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752947306726,gid://shopify/InventoryItem/48836280975590,KIT-7SC080-78M-121,"121 - deluxe black / 78"" w/medium neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",1,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752947634406,gid://shopify/InventoryItem/48836281303270,KIT-7SC080-78M-2021,"2021 - atlantis / 78"" w/medium neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752947962086,gid://shopify/InventoryItem/48836281630950,KIT-7SC080-78M-A,"A - Hunter / 78"" w/medium neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752948289766,gid://shopify/InventoryItem/48836281958630,KIT-7SC080-78M-B,"B - Navy / 78"" w/medium neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752949272806,gid://shopify/InventoryItem/48836282941670,KIT-7SC080-78M-F,"F - Black / 78"" w/medium neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752948945126,gid://shopify/InventoryItem/48836282613990,KIT-7SC080-78M-H,"H - Harbor / 78"" w/medium neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752948617446,gid://shopify/InventoryItem/48836282286310,KIT-7SC080-78M-P,"P - Purple / 78"" w/medium neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752947372262,gid://shopify/InventoryItem/48836281041126,KIT-7SC080-81L-121,"121 - deluxe black / 81"" w/large neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-21,2026-08,2026-08-21T11:19:44.614129+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752947699942,gid://shopify/InventoryItem/48836281368806,KIT-7SC080-81L-2021,"2021 - atlantis / 81"" w/large neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
